contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,15,17,18,20,22,23,24,25,26,29,56,63,64,72,73,74,75,76,77,78,79,80,82,84,87,89,100,102,103,108,121,133,138,146,147,153,154,160,214,215,230,231,233,254,274,275,321,322,324,326,327,328,374,375,391,395,396,458,468,61,65,66,81,85,101,120,136,16,60,62,280,281,282,472,114,67,68,70,83,113,323,338,9,353,390,19,137,139,469,21,28,473,300,273,86,276,216,217
9p2s410bvc59jz238ugicc3fn,Næstved,2569886909,332,15,1,44,4,F. Ellegaard,axku82d0k0yneq3cgw2rztox6,1,91.6,54.0,2023-07-23T12:44:11.783,2023-07-25T13:14:54,"{""id"": 4398711081, ""qualifierId"": 327, ""value"": ""2""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,true,NaN,true,true,,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,52.0,7.6,NaN,NaN,,,93.4,52.7,NaN,true,,true,NaN,NaN,NaN,368,,,,0.1276988834142685,0.6096,NaN,3,2,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,true,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569887069,338,15,1,44,30,M. Mølvadgaard,24dnlh5ep1kag3tivpwu832sp,1,92.3,54.4,2023-07-23T12:44:38.850,2023-07-25T13:14:52,"{""id"": 4398732433, ""qualifierId"": 146, ""value"": ""95.4""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,true,NaN,NaN,NaN,,NaN,true,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,48.6,5.7,NaN,NaN,,,95.4,53.4,NaN,true,,true,NaN,NaN,NaN,372,,,,0.09465162456035614,0.4125,NaN,3,2,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569887101,340,13,1,44,34,A. Njai,f1ba9g771s0zeel0titcj3omi,1,85.5,68.4,2023-07-23T12:44:41.396,2023-07-25T13:14:46,"{""id"": 4398712049, ""qualifierId"": 64}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,Center,NaN,true,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,31.3,11.1,true,true,,,93.4,52.9,true,NaN,,NaN,true,98.9,52.3,375,,,,0.02657102234661579,NaN,NaN,1,3,true,NaN,NaN,,NaN,NaN,true,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,true,338,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569886769,366,13,1,43,42,O. Drost,1n4t6k5k2on5iihoc59brxi3t,1,93.7,67.8,2023-07-23T12:43:49.795,2023-07-25T13:14:53,"{""id"": 4398710557, ""qualifierId"": 230, ""value"": ""98.9""}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,Center,NaN,true,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,,,NaN,60.2,68.1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,98.9,55.4,NaN,,,,0.09847941249608994,NaN,NaN,1,2,true,NaN,NaN,,NaN,NaN,true,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569893051,431,15,2,47,1,R. Marcus,ahs6m7vvgmj6ydqok7as4nx0,1,79.8,34.3,2023-07-23T13:05:45.907,2023-07-23T13:07:07,"{""id"": 4398744877, ""qualifierId"": 321, ""value"": ""0.0824693813920021""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,true,true,true,,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,,NaN,50.0,19,NaN,NaN,,,87.2,40.1,NaN,NaN,,NaN,true,98.2,45.8,390,,,,0.0824693813920021,NaN,NaN,1,2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569893365,445,15,2,47,43,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,89.0,26.8,2023-07-23T13:06:28.243,2023-07-23T13:07:42,"{""id"": 4398745977, ""qualifierId"": 56, ""value"": ""Center""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,46.2,22.8,NaN,NaN,,,99.5,46.8,NaN,true,,NaN,NaN,NaN,NaN,396,,,,0.03148576617240906,0.2052,NaN,2,2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,true,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569896933,484,13,2,57,2,S. Dhaflaoui,dcj1r91o3t276o924heml8stl,1,83.8,42.5,2023-07-23T13:15:46.631,2023-07-25T13:15:01,"{""id"": 4398765831, ""qualifierId"": 17}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,true,NaN,true,NaN,,true,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,40.7,18.1,true,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,96.9,46.0,NaN,,,,0.05690615996718407,NaN,NaN,2,3,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569895195,495,15,2,52,26,D. Norouzi,d43hrj4xi5xdij00jplvqju1h,1,93.5,51.7,2023-07-23T13:11:10.582,2023-07-25T11:30:41,"{""id"": 4398758149, ""qualifierId"": 154}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,true,NaN,NaN,true,,NaN,NaN,NaN,true,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,50.7,9.5,true,NaN,,,99.1,50.4,NaN,true,,true,NaN,NaN,NaN,435,,,,0.3385848104953766,0.4246,NaN,3,1,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569895493,502,13,2,53,11,M. Knudsen,7mz3eeftobqmj35uu0ax1vbhl,1,78.4,24.7,2023-07-23T13:11:56.138,2023-07-25T11:30:23,"{""id"": 4398757565, ""qualifierId"": 321, ""value"": ""0.016182316467165947""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,true,true,true,,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,48.2,65.3,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,95.6,43.5,NaN,,,,0.016182316467165947,NaN,NaN,2,2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569900537,572,15,2,65,39,C. Friedrich,8fc1w9vecq8e9kvoywi2bd9uc,1,85.4,33.7,2023-07-23T13:24:23.796,2023-07-23T13:25:34,"{""id"": 4398786353, ""qualifierId"": 146, ""value"": ""88.9""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,true,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,,NaN,49.0,19,NaN,NaN,,,88.9,37.4,NaN,true,,NaN,true,98.4,47.1,601,,,,0.042379770427942276,NaN,NaN,2,2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569902105,608,13,2,69,32,M. Mølvadgaard,24dnlh5ep1kag3tivpwu832sp,1,82.2,38.8,2023-07-23T13:28:16.565,2023-07-25T13:14:45,"{""id"": 4402327025, ""qualifierId"": 18}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,true,NaN,true,,NaN,NaN,NaN,NaN,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,58.3,6.9,NaN,NaN,,,NaN,NaN,NaN,NaN,,true,NaN,89.9,43.1,NaN,,,,0.19683846831321716,NaN,NaN,1,1,true,NaN,NaN,,NaN,NaN,true,811,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,13x1xmcmju7oglwf003co4pap,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569901529,616,13,2,68,6,J. Schoop,5dkmh0f8c1o1uye07m28hkatx,1,98.7,50.4,2023-07-23T13:26:51.470,2023-07-23T13:29:05,"{""id"": 4398793211, ""qualifierId"": 16}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,true,NaN,NaN,NaN,NaN,,NaN,true,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,62.2,15.3,NaN,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,99.5,50.7,NaN,,,,0.6442680358886719,NaN,NaN,3,2,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,true,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569904723,684,15,2,76,46,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,85.6,55.5,2023-07-23T13:35:30.908,2023-07-23T13:36:50,"{""id"": 4398810317, ""qualifierId"": 102, ""value"": ""49.1""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,true,NaN,true,true,,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,true,NaN,,,NaN,49.1,19,NaN,NaN,,,88.2,54.3,NaN,true,,NaN,NaN,98.1,51.3,686,,,,0.12797661125659943,NaN,NaN,3,2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569905423,695,13,2,79,5,O. Drost,1n4t6k5k2on5iihoc59brxi3t,1,68.2,62.9,2023-07-23T13:37:49.721,2023-07-23T13:38:59,"{""id"": 4398814727, ""qualifierId"": 231, ""value"": ""50.5""}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,true,true,NaN,,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,50.3,50,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,NaN,99.5,50.5,NaN,,,,0.03680406138300896,NaN,NaN,1,2,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,NaN,true,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569906211,726,13,2,81,39,J. Madsen,eso2tbbpnxu9qvx6zy07m5jx0,1,72.4,58.2,2023-07-23T13:40:23.550,2023-07-23T13:41:38,"{""id"": 4398818951, ""qualifierId"": 56, ""value"": ""Center""}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,Center,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,58.8,15.3,true,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,98.0,49.8,NaN,,,,0.01492545660585165,NaN,NaN,1,3,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569907287,728,15,2,85,25,A. Hvid,c319um8g0k94cufcv0cfywcno,1,89.7,55.5,2023-07-23T13:44:10.520,2023-07-23T13:45:27,"{""id"": 4398825321, ""qualifierId"": 328}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,true,true,NaN,NaN,NaN,,true,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,NaN,49.6,31.6,NaN,NaN,,,99.5,50.4,NaN,true,,NaN,NaN,NaN,NaN,739,,,,0.05952421948313713,0.0665,NaN,1,2,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569906771,734,15,2,83,49,S. Dhaflaoui,dcj1r91o3t276o924heml8stl,1,88.5,50.0,2023-07-23T13:42:34.525,2023-07-23T13:44:19,"{""id"": 4398823243, ""qualifierId"": 458}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,true,NaN,true,NaN,,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,53.3,15.2,NaN,NaN,,,98.9,49.6,NaN,NaN,,true,NaN,NaN,NaN,717,,,,0.7884,0.9857,NaN,1,1,NaN,NaN,NaN,,NaN,NaN,true,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,true,716,89369,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569906781,735,16,2,83,53,S. Dhaflaoui,dcj1r91o3t276o924heml8stl,1,91.9,48.0,2023-07-23T13:42:37.822,2023-07-23T13:43:58,"{""id"": 4398822325, ""qualifierId"": 56, ""value"": ""Center""}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,true,NaN,true,NaN,,true,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,,NaN,49.3,1.9,NaN,NaN,,,NaN,NaN,NaN,NaN,,true,NaN,99.0,52.0,NaN,,,,0.36265966296195984,0.4504,NaN,3,1,true,2023-07-23 14:42:37.305,83:52.756,,99.0,50.9,true,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,true,734,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569907959,739,13,2,87,25,R. Marcus,ahs6m7vvgmj6ydqok7as4nx0,1,59.7,14.1,2023-07-23T13:46:09.662,2023-07-23T14:02:03,"{""id"": 4398845265, ""qualifierId"": 146, ""value"": ""87.6""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,true,Right,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,72.6,5.6,NaN,NaN,,,87.6,49.3,true,NaN,,NaN,true,90.2,41.0,NaN,,,,0.012338204309344292,NaN,NaN,1,2,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569907661,750,13,2,86,31,M. Freitag,9clqq6utfcr4ev94eej8t2f4k,1,74.4,60.6,2023-07-23T13:45:16.348,2023-07-23T13:46:28,"{""id"": 4398827429, ""qualifierId"": 231, ""value"": ""51.1""}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,true,true,true,,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,40.2,68.1,NaN,NaN,,,NaN,NaN,NaN,NaN,,NaN,true,97.1,51.1,NaN,,,,0.021834375336766243,NaN,NaN,1,2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,,,true,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2569908615,759,13,2,89,21,R. Marcus,ahs6m7vvgmj6ydqok7as4nx0,1,66.7,33.5,2023-07-23T13:48:06.461,2023-07-23T13:49:22,"{""id"": 4402329007, ""qualifierId"": 230, ""value"": ""94.0""}",NaN,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,NaN,NaN,NaN,true,true,,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,60.3,2.8,NaN,NaN,,,90.6,52.2,true,NaN,,NaN,true,94.0,49.1,NaN,,,,0.008011050522327423,NaN,NaN,1,2,true,NaN,NaN,,NaN,NaN,true,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2569909165,807,13,2,91,6,C. Dehmie,dby4dlsu0mcjg51czovmyjvxm,1,93.0,51.3,2023-07-23T13:49:51.195,2023-07-23T13:51:05,"{""id"": 4398835701, ""qualifierId"": 75}",1.0,9c7pxvlmfkotnuzkagz40e2vo,Helsingør vs Næstved,2023-07-23,true,true,NaN,NaN,true,,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,33.9,1.4,NaN,NaN,,,NaN,NaN,NaN,true,,NaN,NaN,98.8,50.2,NaN,,,,0.1275438666343689,NaN,NaN,3,2,true,NaN,NaN,,NaN,NaN,NaN,NaN,,,,NaN,NaN,,,,NaN,,,,,,,NaN,,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570962705,20,15,1,1,10,V. Rasmussen,dwuxps3jv2852642q000wep6,1,79.4,68.1,2023-07-28T17:02:58.927,2023-07-28T17:04:40,"{""id"": 4405322215, ""qualifierId"": 22}",1.0,9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,true,true,true,NaN,,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,,,,53.5,19,NaN,,,NaN,82.3,66.1,,NaN,,NaN,true,98.8,51.3,15,NaN,,NaN,0.02432711236178875,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570962879,24,13,1,1,46,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,75.8,29.6,2023-07-28T17:03:34.383,2023-07-28T17:06:34,"{""id"": 4405326979, ""qualifierId"": 103, ""value"": ""68.1""}",NaN,9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,true,true,NaN,NaN,,true,NaN,NaN,Center,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,46.7,68.1,true,,,NaN,NaN,NaN,,NaN,,NaN,true,98.6,48.9,NaN,NaN,,NaN,0.006232097744941711,NaN,NaN,1,3,true,NaN,NaN,NaN,,,true,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2570963785,50,15,1,4,36,A. Njai,f1ba9g771s0zeel0titcj3omi,1,74.6,65.6,2023-07-28T17:06:24.595,2023-07-28T17:07:41,"{""id"": 4405328677, ""qualifierId"": 230, ""value"": ""98.2""}",1.0,9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,true,true,true,NaN,,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,true,,,,,52.1,19,NaN,,,NaN,84.2,60.5,,NaN,,NaN,true,98.2,50.7,50,NaN,,NaN,0.01805870793759823,NaN,NaN,2,2,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570964613,84,15,1,7,53,M. Kristensen,bp232fgjrfyok2471ec7u1tcl,1,62.2,6.4,2023-07-28T17:09:41.161,2023-07-28T17:19:03,"{""id"": 4405346095, ""qualifierId"": 147, ""value"": ""45.8""}",1.0,9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,NaN,true,true,NaN,,NaN,NaN,true,Right,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,,,,,46.8,15.8,NaN,,,NaN,96.7,45.8,,NaN,,NaN,true,NaN,NaN,90,NaN,,NaN,0.008980479091405869,0.1014,NaN,2,2,NaN,NaN,NaN,NaN,,,NaN,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,true,,NaN,,,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570965063,111,15,1,9,14,F. Elkær,3qjm9ada1em0wt6ti5l352q96,1,78.6,39.7,2023-07-28T17:11:02.827,2023-07-28T17:15:02,"{""id"": 4405335003, ""qualifierId"": 326, ""value"": ""2""}",NaN,9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,true,true,true,NaN,,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,true,,,,,51.8,19,NaN,,,NaN,81.5,41.3,,NaN,,NaN,true,99.4,48.9,107,NaN,,NaN,0.041180096566677094,NaN,true,2,2,NaN,NaN,NaN,NaN,,,true,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2570969859,285,16,1,27,48,A. Njai,f1ba9g771s0zeel0titcj3omi,1,95.1,35.4,2023-07-28T17:29:36.825,2023-07-28T17:31:10,"{""id"": 4405362983, ""qualifierId"": 29}",1.0,9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,NaN,true,true,NaN,,NaN,NaN,true,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,,,47.4,22.8,NaN,,,true,NaN,NaN,,true,,NaN,true,98.0,42.8,NaN,true,,true,0.1287892609834671,0.1756,true,2,2,NaN,2023-07-28 18:29:36.154,27:48.096,NaN,,,NaN,,,,,true,,,,,NaN,,true,NaN,NaN,NaN,NaN,,,,NaN,,true,,,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2570969697,322,15,1,27,15,F. Dietz,ebd3uvtt54wkdsahc2127j02c,1,73.5,65.9,2023-07-28T17:29:03.166,2023-07-28T17:30:24,"{""id"": 4405361139, ""qualifierId"": 146, ""value"": ""96.4""}",NaN,9d0u7ozbsl8g8l4ixasc2oowk,Hobro vs Næstved,2023-07-28,NaN,NaN,true,NaN,true,NaN,,NaN,NaN,NaN,Center,NaN,NaN,true,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,,,,48.4,3.8,NaN,,,NaN,96.4,52.0,,NaN,,NaN,true,NaN,NaN,276,NaN,,NaN,0.021861743181943893,0.0756,NaN,1,2,NaN,NaN,NaN,NaN,,,true,,,,,NaN,,,,,NaN,,NaN,NaN,NaN,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,
