contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,q_id,q_qualifierId,q_value,match_id,label,date,type_name,q_qualifier_name
6wwwud48qahpwrfxs20334qk5,Fredericia,2656531295,443,13,1,41,28,A. Dahl,65g5cfsdr10378yvmkpm19444,1,92.3,30.4,2024-03-09T12:42:55.732,2024-03-09T12:44:08,"{""id"": 4863085745, ""qualifierId"": 321, ""value"": ""0.0388503223657608""}",1.0,4863085745,321,0.0388503223657608,a67rpdlkui841fmr66y7mgm50,Næstved vs Fredericia,2024-03-09,Miss,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2656535857,486,15,1,46,28,L. Hetemi,7uia9zlz3axnuc6usdn9u4kfe,1,75.7,43.6,2024-03-09T12:47:55.714,2024-03-09T12:51:25,"{""id"": 4863110115, ""qualifierId"": 321, ""value"": ""0.030422236770391464""}",1.0,4863110115,321,0.030422236770391464,a67rpdlkui841fmr66y7mgm50,Næstved vs Fredericia,2024-03-09,Attempt Saved,Expected Goals
9p2s410bvc59jz238ugicc3fn,Næstved,2656571091,529,15,2,67,31,F. Ellegaard,axku82d0k0yneq3cgw2rztox6,1,87.9,50.7,2024-03-09T13:26:39.887,2024-03-09T13:28:49,"{""id"": 4863296403, ""qualifierId"": 321, ""value"": ""0.29848307371139526""}",1.0,4863296403,321,0.29848307371139526,a67rpdlkui841fmr66y7mgm50,Næstved vs Fredericia,2024-03-09,Attempt Saved,Expected Goals
9p2s410bvc59jz238ugicc3fn,Næstved,2656571581,537,15,2,67,57,F. Christensen,86elyas9hffkzucaq158gfnit,1,87.3,40.0,2024-03-09T13:27:05.631,2024-03-09T13:28:24,"{""id"": 4863294117, ""qualifierId"": 321, ""value"": ""0.12856359779834747""}",1.0,4863294117,321,0.12856359779834747,a67rpdlkui841fmr66y7mgm50,Næstved vs Fredericia,2024-03-09,Attempt Saved,Expected Goals
9p2s410bvc59jz238ugicc3fn,Næstved,2656580813,604,15,2,78,25,N. Girmai Netabay,9469qatlpe6rdqko8c6ha4out,1,83.4,59.1,2024-03-09T13:37:33.776,2024-03-09T13:38:47,"{""id"": 4863342145, ""qualifierId"": 321, ""value"": ""0.059330571442842484""}",1.0,4863342145,321,0.059330571442842484,a67rpdlkui841fmr66y7mgm50,Næstved vs Fredericia,2024-03-09,Attempt Saved,Expected Goals
9p2s410bvc59jz238ugicc3fn,Næstved,2656589773,686,13,2,89,39,F. Christensen,86elyas9hffkzucaq158gfnit,1,93.1,56.3,2024-03-09T13:48:48.115,2024-03-09T13:50:02,"{""id"": 4863389797, ""qualifierId"": 321, ""value"": ""0.08032586425542831""}",1.0,4863389797,321,0.08032586425542831,a67rpdlkui841fmr66y7mgm50,Næstved vs Fredericia,2024-03-09,Miss,Expected Goals
9p2s410bvc59jz238ugicc3fn,Næstved,2656590715,697,15,2,91,3,K. Ayer,5lcd3t0so5nozfdfw9zuri63u,1,80.3,36.0,2024-03-09T13:50:12.452,2024-03-09T13:51:28,"{""id"": 4863394901, ""qualifierId"": 321, ""value"": ""0.03087611310184002""}",NaN,4863394901,321,0.03087611310184002,a67rpdlkui841fmr66y7mgm50,Næstved vs Fredericia,2024-03-09,Attempt Saved,Expected Goals
9p2s410bvc59jz238ugicc3fn,Næstved,2656591315,705,15,2,91,55,N. Girmai Netabay,9469qatlpe6rdqko8c6ha4out,1,85.1,61.3,2024-03-09T13:51:04.247,2024-03-09T13:52:19,"{""id"": 4863397927, ""qualifierId"": 321, ""value"": ""0.03914426639676094""}",1.0,4863397927,321,0.03914426639676094,a67rpdlkui841fmr66y7mgm50,Næstved vs Fredericia,2024-03-09,Attempt Saved,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659822511,32,13,1,2,14,E. Dall,91xtn2wlot8g8ue89zn4iiyqy,1,86.8,71.4,2024-03-16T12:03:53.100,2024-03-16T13:04:21,"{""id"": 4880801067, ""qualifierId"": 321, ""value"": ""0.0301438570022583""}",1.0,4880801067,321,0.0301438570022583,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Miss,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659822965,39,15,1,3,2,N. Ritter,vhi48idnigudh60qxq6eacph,1,72.3,69.9,2024-03-16T12:04:40.415,2024-03-16T12:05:57,"{""id"": 4880803763, ""qualifierId"": 321, ""value"": ""0.01726337894797325""}",1.0,4880803763,321,0.01726337894797325,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Attempt Saved,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659832209,147,13,1,14,40,N. Ritter,vhi48idnigudh60qxq6eacph,1,73.7,78.1,2024-03-16T12:16:18.447,2024-03-16T12:18:24,"{""id"": 4880855463, ""qualifierId"": 321, ""value"": ""0.010256871581077576""}",1.0,4880855463,321,0.010256871581077576,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Miss,Expected Goals
