contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,15,17,18,20,22,23,25,29,56,60,63,64,67,72,73,74,75,77,78,79,80,81,82,83,84,89,102,103,108,114,146,147,153,154,160,214,215,230,231,233,321,322,326,327,328,374,375,391,395,396,458,9,16,24,26,62,70,76,86,100,138,275,323,324,338,353,390,28,61,87,120,121,280,281,282,468,469,472,473,85,101,133,136,113,21,66,19,65,314,68,276,139,254,137,69,216,217,300
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578797235,467,13,2,49,9,N. Schmidt,5dlh0fa9yo6z283w9p58xmnoq,1,82.2,34.4,2023-08-19T12:10:17.915,2023-08-19T12:11:29,"{""id"": 4447860705, ""qualifierId"": 231, ""value"": ""47.5""}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.0,72.2,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,98.9,47.5,NaN,0.07289209961891174,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578800557,503,13,2,53,7,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,87.7,39.7,2023-08-19T12:14:15.730,2023-08-19T12:15:37,"{""id"": 4447877101, ""qualifierId"": 17}",NaN,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.0,12.5,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,98.2,48.4,NaN,0.05107780173420906,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578807443,587,16,2,62,15,M. Al-Atlassi,mvsf89bc3bmb24sgheuy8hsk,1,83.7,54.0,2023-08-19T12:23:23.474,2023-08-19T12:24:49,"{""id"": 4457296603, ""qualifierId"": 395, ""value"": ""1.2""}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.4,9.5,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,98.9,50.5,NaN,0.061062294989824295,0.1667,2,3,NaN,2023-08-19 13:23:22.434,62:14.009,NaN,1.2,51.6,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578809383,603,15,2,65,49,R. Møller,9350utk4onh2hv5jznxqpkd7t,1,84.3,64.5,2023-08-19T12:26:57.431,2023-08-19T12:28:18,"{""id"": 4447923351, ""qualifierId"": 102, ""value"": ""51.9""}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.9,4.4,,NaN,99.3,50.9,NaN,NaN,,NaN,NaN,NaN,NaN,621,0.02655627951025963,0.0729,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578809849,610,13,2,66,41,B. Kücükylidiz,bpldj4qdzfdm1n739atcadbmc,1,76.4,32.6,2023-08-19T12:27:49.640,2023-08-19T12:29,"{""id"": 4447925393, ""qualifierId"": 103, ""value"": ""5.6""}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.3,5.6,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,97.6,48.2,NaN,0.014107072725892067,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578810751,638,13,2,68,38,M. Al-Atlassi,mvsf89bc3bmb24sgheuy8hsk,1,79.0,68.2,2023-08-19T12:29:47.307,2023-08-19T12:31,"{""id"": 4447929783, ""qualifierId"": 22}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.0,4.2,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,97.6,51.3,NaN,0.014945562928915024,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578813431,667,13,2,74,2,M. Al-Atlassi,mvsf89bc3bmb24sgheuy8hsk,1,92.2,65.0,2023-08-19T12:35:10.884,2023-08-19T12:57:31,"{""id"": 4447944527, ""qualifierId"": 25}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,33.1,22.2,,NaN,96.4,50.5,NaN,NaN,,NaN,NaN,99.1,52.7,NaN,0.07155640423297882,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578813777,671,15,2,74,44,T. Arndal,1n4eldqa7h9jvcx1693zqu06i,1,86.3,45.1,2023-08-19T12:35:52.630,2023-08-19T12:37:30,"{""id"": 4447945117, ""qualifierId"": 22}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.4,4.4,,NaN,92.5,47.5,NaN,NaN,,NaN,NaN,NaN,NaN,728,0.42662709951400757,0.7826,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2578824129,762,15,2,89,34,M. Al-Atlassi,mvsf89bc3bmb24sgheuy8hsk,1,84.0,55.2,2023-08-19T12:50:43.406,2023-08-19T12:51:54,"{""id"": 4447999001, ""qualifierId"": 17}",NaN,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,52.6,5.1,,NaN,88.9,54.0,NaN,NaN,,NaN,NaN,NaN,NaN,865,0.36829763650894165,0.604,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2578817045,781,13,2,80,3,A. Simon Okosun,a7eramyy1bd8msxmg84ctc8ut,1,89.1,51.2,2023-08-19T12:41:11.464,2023-08-19T12:43:38,"{""id"": 4447968051, ""qualifierId"": 231, ""value"": ""50.4""}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.3,11.1,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,99.1,50.4,NaN,0.040889255702495575,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2578827121,921,15,2,94,8,M. Greve,ef7l91pb4w6yk7lijxjxlievp,1,98.2,40.9,2023-08-19T12:55:16.690,2023-08-19T12:57:30,"{""id"": 4448014475, ""qualifierId"": 56, ""value"": ""Center""}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,46.3,19,,NaN,99.7,45.3,NaN,NaN,,NaN,NaN,99.9,46.9,803,0.07781190425157547,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2578827965,931,13,2,95,42,C. Lange,1w8gujxthv0lfjrn98paa1uga,1,74.8,50.0,2023-08-19T12:56:51.307,2023-08-19T12:57:28,"{""id"": 4448019103, ""qualifierId"": 26}",NaN,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,41.0,43.1,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,98.9,50.2,NaN,0.06853621453046799,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2578828755,936,15,2,93,34,A. Simon Okosun,a7eramyy1bd8msxmg84ctc8ut,1,89.5,36.9,2023-08-19T12:54:42.425,2023-08-19T12:59:49,"{""id"": 4448023915, ""qualifierId"": 230, ""value"": ""99.4""}",1.0,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.3,19,,NaN,91.0,38.6,NaN,NaN,,NaN,NaN,99.4,48.0,801,0.011061535216867924,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
7gkglopz9cjsysn2u6sbhuvc5,Vendsyssel,2578829937,938,15,2,91,15,T. Baya,dery8ktfkfh6kqt9g8tnxk7op,1,88.6,63.4,2023-08-19T12:52:23.817,2023-08-22T01:15:33,"{""id"": 4448028791, ""qualifierId"": 56, ""value"": ""Center""}",NaN,9i7vuz15kbsoa92574idiwb2s,Hillerød vs Vendsyssel,2023-08-19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.0,19,,NaN,91.1,60.5,NaN,NaN,,NaN,NaN,98.0,53.4,780,0.05336833745241165,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,NaN,,,,,NaN,NaN,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659822159,14,14,1,0,46,J. Witt,5z7y55t2o577r8ki3i5855as,1,90.6,65.4,2024-03-16T12:03:20.400,2024-03-16T12:07:34,"{""id"": 4880799329, ""qualifierId"": 56, ""value"": ""Center""}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,48.5,39.2,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,99.1,52.0,NaN,0.01709885522723198,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659822907,30,15,1,2,0,A. Justinussen,uiyol728wan4mxco2foplknp,1,76.8,70.3,2024-03-16T12:04:34.177,2024-03-16T13:05:34,"{""id"": 4880804409, ""qualifierId"": 146, ""value"": ""97.6""}",NaN,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,53.6,16.5,NaN,,97.6,52.2,NaN,NaN,,NaN,NaN,NaN,NaN,12,0.017332714051008224,0.1587,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659823883,51,16,1,3,21,A. Justinussen,uiyol728wan4mxco2foplknp,1,85.2,60.7,2024-03-16T12:05:54.985,2024-03-16T12:07:45,"{""id"": 4880810513, ""qualifierId"": 375, ""value"": ""03:20.397""}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,49.4,28.5,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,98.6,51.4,NaN,0.08534634113311768,0.0653,2,2,NaN,2024-03-16 12:05:53.955,03:20.397,NaN,1.1,49.1,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2659827479,54,16,1,7,40,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,95.1,48.2,2024-03-16T12:10:13.907,2024-03-16T12:11:41,"{""id"": 4880829517, ""qualifierId"": 29}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,47.7,19.0,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,98.2,48.4,NaN,0.626470148563385,0.9283,1,1,NaN,2024-03-16 12:10:13.590,07:40.032,NaN,97.6,51.1,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659826705,82,15,1,6,42,R. Møller,9350utk4onh2hv5jznxqpkd7t,1,90.6,42.4,2024-03-16T12:09:15.825,2024-03-16T12:10:39,"{""id"": 4880823869, ""qualifierId"": 102, ""value"": ""48.7""}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,48.7,27.2,NaN,,98.0,48.4,NaN,NaN,,NaN,NaN,NaN,NaN,36,0.02390083484351635,0.0819,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659830129,128,13,1,11,6,M. Bay,bop31qof3lon7u6rvmb68ktzp,1,88.7,36.6,2024-03-16T12:13:40.504,2024-03-16T12:14:54,"{""id"": 4880841197, ""qualifierId"": 231, ""value"": ""48.2""}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,57.3,8.3,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,98.9,48.2,NaN,0.04009200260043144,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2659840777,190,15,1,25,34,O. Ross,5lz41celw55rz3zh8pohclw5w,1,73.2,64.0,2024-03-16T12:28:07.647,2024-03-16T13:05:36,"{""id"": 4890701015, ""qualifierId"": 78}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,51.3,19,NaN,,87.9,57.0,NaN,NaN,,NaN,NaN,82.0,76.4,272,0.06798302382230759,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2659849539,282,13,1,37,4,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,88.5,40.7,2024-03-16T12:39:38.100,2024-03-16T12:42:54,"{""id"": 4880941485, ""qualifierId"": 326, ""value"": ""3""}",NaN,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,48.1,61.1,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,98.4,48.2,NaN,0.036374032497406006,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659844163,350,15,1,30,16,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,88.9,48.3,2024-03-16T12:32:50.328,2024-03-16T12:34:02,"{""id"": 4880913149, ""qualifierId"": 328}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,51.0,20.3,NaN,,98.9,49.8,NaN,NaN,,NaN,NaN,NaN,NaN,222,0.05468258261680603,0.0476,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659845715,371,14,1,32,14,M. Julø,3bf4r3xgrs0ttlhgzb93as5t6,1,81.2,34.7,2024-03-16T12:34:48.495,2024-03-16T12:36:23,"{""id"": 4880920987, ""qualifierId"": 22}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,44.6,1.9,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,98.1,47.7,NaN,0.041826032102108,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659845747,372,13,1,32,17,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,92.1,43.0,2024-03-16T12:34:50.609,2024-03-16T12:38:58,"{""id"": 4880935973, ""qualifierId"": 103, ""value"": ""19.4""}",NaN,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,69.1,19.4,NaN,,94.2,53.4,NaN,NaN,,NaN,NaN,98.5,48.2,NaN,0.3327105641365051,NaN,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,371,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659847929,403,13,1,34,54,A. Justinussen,uiyol728wan4mxco2foplknp,1,89.8,64.2,2024-03-16T12:37:27.958,2024-03-16T12:38:40,"{""id"": 4880933033, ""qualifierId"": 327, ""value"": ""2""}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,55.1,52.8,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,99.1,51.8,NaN,0.08468695729970932,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2659876005,428,13,2,53,24,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,87.4,62.0,2024-03-16T13:13:50.550,2024-03-16T13:17:20,"{""id"": 4881080589, ""qualifierId"": 321, ""value"": ""0.11166258901357651""}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,59.5,8.3,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,98.0,52.7,NaN,0.11166258901357651,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2659850983,442,15,1,38,57,J. Witt,5z7y55t2o577r8ki3i5855as,1,72.3,35.1,2024-03-16T12:41:30.685,2024-03-16T12:43:46,"{""id"": 4880949467, ""qualifierId"": 18}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,49.5,19,NaN,,82.9,40.6,NaN,NaN,,NaN,NaN,96.8,47.5,296,0.015114217065274715,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2659878571,449,13,2,55,35,M. Jørgensen,1arzd8hqj73byhduozscqz5uy,1,91.0,30.8,2024-03-16T13:16:01.423,2024-03-16T13:17:16,"{""id"": 4881094303, ""qualifierId"": 231, ""value"": ""46.8""}",1.0,a88c18xh13jrxlft5jivd5fdg,Hillerød vs AaB,2024-03-16,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,43.0,61.1,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,99.1,46.8,NaN,0.028767907992005348,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,,NaN,,,NaN,NaN,NaN,,,,NaN,,NaN,NaN,,,,,,,,NaN,NaN,NaN,,NaN,,,,,,,,,,,,,,
